StationCode,StationName,Longitude,Latitude,Address
1953,مجتمع گلنار,51.34943143,35.70950182,
1955,شیخ فضل الله,51.34719463,35.71225387,
1559,مرزداران,51.34775786,35.73467149,
1628,پونک باختری,51.35050823,35.75504562,
1593,وزارت بهداشت,51.35316553,35.75489755,
1865,گل افشان,51.34536678,35.75706564,
1538,دبیرستان,51.34630981,35.7597048,
1536,پژوهشگاه,51.34562682,35.76274344,
1857,یادگار,51.34910078,35.76385666,
1851,مسجد,51.35264082,35.76445377,
1847,درختی,51.35646581,35.76511578,
1843,فرحزادی,51.36257506,35.76619313,
2000,شهید دادمان,51.36499746,35.76661603,
1841,شفق,51.37219308,35.76682326,
1643,ایران زمین,51.37797949,35.76592198,
1647,هرمزان,51.37506212,35.7608521,
1881,میدان صنعت,51.37173492,35.75649378,
1690,میدان صنعت مقصد,51.36708997,35.75565645,
1649,میدان صنعت مترو دانشگاه شریف,51.36713346,35.75552838,
1755,میلاد نور,51.36211172,35.75495949,
1646,ایوانک,51.3603411,35.75534346,
1524,مسجد,51.35861082,35.75785281,
1522,سازمان آب,51.35834265,35.76063012,
1520,زرافشان,51.35804351,35.76248393,
1845,آتیه,51.36076741,35.7660287,
1849,درختی,51.35524007,35.76507365,
1853,مسجد,51.35314088,35.76469387,
1855,گل آرا,51.34916725,35.76399997,
1534,پژوهشگاه,51.34545787,35.76298796,
1540,دبیرستان,51.34620665,35.75951838,
1863,تره بار,51.34601049,35.75602073,
1561,پل مرزداران,51.34757491,35.73466804,
1951,مترو دانشگاه شریف مقصد,51.35496853,35.70547955,
3756,پایانه شهید بهشتی  پایانه مترو صادقیه,51.42771197,35.72843294,
3975,کیهان,51.43181117,35.72768371,
3973,تختی,51.43162414,35.73061083,
3881,میرعماد,51.42630752,35.73035631,
3342,قائم مقام,51.4197428,35.72884169,
3340,شهر فرنگ,51.41755475,35.72823693,
3430,شهید بهشتی,51.41353314,35.72695838,
3848,دو راهی یوسف آباد,51.40895284,35.72193264,
3345,میدان گلها,51.40165312,35.72146822,
3645,شهید جهان آرا,51.39757079,35.72486159,
3344,شهروند,51.39209141,35.72322761,
1587,شهرداری,51.36220317,35.72836912,
1589,شهید آریافر,51.35577448,35.72819595,
1618,مدرسه,51.35595017,35.73308111,
1891,مسجد,51.35176775,35.73448147,
1899,دره,51.3420102,35.73569094,
1901,بهار,51.33979254,35.7360253,
1905,سنگ فروشی,51.33516423,35.73584161,
2920,نوشین,51.33554182,35.71962557,
3132,مترو صادقیه پایانه شهید بهشتی,51.33145869,35.71663108,
2857,صادقیه شرقی,51.33574121,35.71937074,
1614,شهید آیت الله اشرفی اصفهانی,51.33502695,35.72512357,
1599,لاله,51.33628513,35.72667492,
1597,مسجد,51.34237801,35.72632136,
1595,پست گاز,51.34686789,35.72628651,
1591,جلال آل احمد,51.3565016,35.72805158,
1585,سازمان آب,51.36092275,35.72806845,
1583,شهرک آزمایش,51.36256652,35.72825208,
3347,کردستان,51.39394825,35.72353777,
3343,میدان گلها,51.40026588,35.72254685,
3336,شهید مطهری,51.41275573,35.72373331,
3338,قائم مقام,51.42014029,35.72398614,
2147,شریعتی  متروچیتگر,51.44851632,35.75140436,
2063,پایانه شهید همت,51.42867018,35.74946691,
8154,پل کردستان,51.40444051,35.75138735,
2067,ونک پارک,51.3965542,35.75119348,
1569,بیمارستان میلاد,51.38079912,35.75003382,
1234,پردیسان شمالی,51.36326487,35.74950726,
8156,شهرک هما,51.33714174,35.75105003,
8158,شهید آیت الله اشرفی اصفهانی,51.33147432,35.75123629,
8160,سردار جنگل,51.32168154,35.75251558,
2981,جنت آباد مرکزی,51.30399944,35.75339424,
8162,پل شهران,51.28945228,35.75358566,
8164,پل کن,51.27650129,35.75405237,
8339,نسترن,51.24447659,35.74540021,
8351,بالگرد سازی,51.24164442,35.74418587,
8280,مجموعه ورزشی امام رضا ع,51.24126709,35.73589707,
8286,رادمان,51.24399493,35.73041744,
8165,علوم و فنون,51.24693733,35.72895045,
8359,ناحیه دو شهرداری,51.24497157,35.7246168,
8369,مترو چیتگر,51.24479566,35.71755961,
8345,مترو چیتگر  شریعتی,51.24517448,35.71816209,
8167,ناحیه دو شهرداری,51.2451513,35.72473412,
8126,طلوع,51.24642177,35.72752788,
8260,رادین,51.24363537,35.73070404,
8262,درمانگاه حضرت ولیعصرعج,51.24231558,35.73820884,
8353,بالگرد سازی,51.24182283,35.7440745,
8200,بوستان ناز,51.24455223,35.74534272,
8124,نیلوفر,51.24715379,35.74556726,
8198,شهید خرازی,51.26595828,35.75513748,
8103,پل کن,51.27648229,35.7538803,
8113,مترو شهران جنوبی,51.28730542,35.75339055,
8107,پل شهران,51.28942043,35.75327924,
2979,جنت آباد شهید همت,51.30377726,35.75311611,
8117,سردار جنگل,51.3236764,35.75202988,
8128,شهید آیت الله اشرفی اصفهانی,51.33109828,35.75106368,
8139,شهرک هما,51.33729527,35.75086509,
1228,پردیسان جنوبی,51.3602775,35.74930583,
1571,بیمارستان میلاد,51.37945762,35.74961219,
2065,ونک پارک,51.39774948,35.75087951,
3335,توانیر,51.41017638,35.75118219,
2054,شریعتی,51.44843419,35.75137971,
3541,میدان شهدای هفتم تیر,51.42441294,35.71624092,
3685,میدان ولیعصر عج,51.40883402,35.7120092,
3438,فلسطین,51.40538373,35.71135268,
3675,فلسطین,51.4012872,35.71020671,
3659,حجاب,51.39645392,35.70878172,
3657,شانزده آذر,51.39244553,35.70770994,
3651,کارگر,51.38790679,35.7079691,
3649,جمالزاده,51.38479835,35.70988676,
3587,دژبان,51.38295738,35.7128207,
3585,فاطمی شهید چمران,51.37911363,35.71214281,
1921,باقرخان,51.37309337,35.71033969,
1923,پمپ بنزین,51.36961512,35.71305705,
1929,دریان نو,51.36673273,35.71592581,
1931,تهران ویلا,51.36361687,35.71915624,
1939,برق آلستوم,51.35651525,35.72041743,
1654,یادگار امام,51.350811,35.72132214,
1793,تره بار,51.34790766,35.72317178,
1907,ارمکان دو,51.34490182,35.7235557,
1909,گلنار,51.34128534,35.7239349,
1943,شهید اسدی,51.34320063,35.72168555,
1797,شهید گلاب,51.3458011,35.71808226,
1947,شهید رحیمی,51.34093292,35.71751779,
2874,پایانه مترو صادقیه میدان شهدای هفت تیر,51.3318857,35.71673831,
2818,فلکه دوم صادقیه,51.33554823,35.72128411,
1945,بانک کشاورزی,51.34039428,35.72163977,
1941,دفتر,51.34910606,35.72130338,
1092,شهید کاشانی پور,51.35464933,35.72052995,
1935,شهیدعلی اکبر رسولی,51.35911524,35.71996107,
1933,تهران ویلا,51.36228207,35.71957062,
1916,شهید حبیب اللهی,51.36541781,35.71711071,
1927,دریان نو,51.36697206,35.7154871,
1925,شادمان,51.36849904,35.71398435,
1917,باقرخان,51.37345098,35.70928024,
1913,توحید,51.37574517,35.70737154,
3647,بیمارستان امام خمینی ره,51.38193758,35.71007003,
3611,دکتر قریب,51.3834732,35.70946368,
3653,کارگر,51.38935394,35.70781271,
3655,شانزده آذر,51.39310648,35.70752989,
3661,وصال,51.39793638,35.70889316,
3667,بیمارستان ساسان,51.40138889,35.70984153,
3681,میدان ولیعصرعج,51.40545931,35.71099247,
3689,میدان ولیعصر عج,51.4094364,35.71203128,
2407,فلکه سوم تهرانپارس,51.53348433,35.74339254,
2531,عادل,51.52784638,35.74399755,
2535,شهید چمران,51.52313505,35.74452012,
2537,سراج,51.51613081,35.74529447,
2541,تکاوران,51.51019931,35.74590007,
2545,آزادگان,51.50663865,35.74625842,
2549,الغدیر,51.50152343,35.7467549,
2469,شرکت واحد,51.49526599,35.74274289,
2769,فردوس,51.49006406,35.74191362,
2771,رسالت,51.4859293,35.73834146,
3521,م آرژانتین,51.41561108,35.73554995,
3529,بیمارستان آسیا,51.41793065,35.72963674,
3334,مطهری,51.41270611,35.72370735,
3533,تهران کلینیک,51.41889918,35.7251925,
3527,بیمارستان آسیا,51.4176597,35.73070769,
3525,بیمارستان پاستور نو,51.41698246,35.73233924,
3408,شانزدهم,51.41610378,35.73450201,
3643,م آرژانتین,51.41633147,35.73724071,
3915,مصلای امام خمینی,51.42706654,35.7402246,
2475,میدان رسالت,51.49035486,35.73851656,
2471,شرکت واحد,51.49501152,35.74234584,
2763,دانشگاه علم و صنعت,51.50186832,35.74282774,
2603,میدان الغدیر,51.50095647,35.74601965,
2547,آزادگان,51.50669759,35.74610723,
2543,تکاوران,51.51013797,35.7457609,
2539,سراج,51.51642307,35.74508671,
2533,شهید چمران,51.52345056,35.74440387,
2529,عادل,51.52805923,35.74387719,
2572,فلکه سوم تهرانپارس,51.53165722,35.74338592,
4980,پایانه شهید فیاض بخش  استاد معین,51.41471123,35.68525135,
4829,اتکا,51.40723231,35.68646589,
4825,ولیعصر,51.4046654,35.68675865,
4821,میدان حر,51.39392669,35.68804356,
4819,آذربایجان زرین قدم,51.3897713,35.69348285,
4817,گلشن,51.38638972,35.69371451,
4815,میدان رشدیه,51.38246512,35.69398347,
4389,استاد معین پایانه شهید فیاض بخش,51.3465531,35.69640769,
4521,خوش,51.37413801,35.68747769,
4835,اسکندری کمالی,51.38281954,35.68799089,
4823,میدان حر,51.39494971,35.68785001,
4827,ولیعصر,51.40409232,35.68676332,
4831,حسن آباد,51.40933996,35.6861348,
5048,پایانه شهید فیاض بخش,51.41425161,35.68557732,
5007,سعدی جنوبی پایانه جنوب,51.42383131,35.68510874,
6141,صابونیان,51.42906196,35.64622203,
6237,پایانه جنوب,51.42295484,35.64688203,
6206,پایانه جنوب,51.41885115,35.6479016,
6275,پایانه جنوب  سعدی جنوبی,51.41788454,35.64817561,
6125,باغ آذری,51.42148162,35.65296614,
6148,ورزشگاه کارگران,51.42137201,35.65686261,
4928,ورزشگاه هلال احمر,51.42306908,35.65924133,
4922,مصالح فروشی,51.42593918,35.65940026,
4920,بلورفروشان,51.42912943,35.65960712,
5157,ابتدای ری,51.43153737,35.66100425,
5156,شهید رضایی,51.43405628,35.66551669,
5155,پارک کوثر,51.43508624,35.66736121,
4877,میدان راه آهن,51.40079708,35.65887442,
4942,هنرستان,51.40591262,35.65836198,
4938,داروخانه,51.40936077,35.65815017,
6173,پل خانی آباد,51.4132222,35.65428361,
6177,چیت سازی,51.41266619,35.64898772,
6135,ترمینال جنوب,51.41972088,35.64704493,
6139,شهید صابونیان,51.42834782,35.64611005,
7429,فلکه اول,51.44627178,35.61855473,
7379,هنرستان,51.44759041,35.62392139,
5936,قدس,51.45330085,35.62485222,
7367,بیمارستان,51.45594739,35.62350037,
7373,پارک,51.45910943,35.62128039,
7375,ارم,51.4614829,35.61960795,
7141,پایانه مترو دولت آباد,51.46383171,35.61797561,
7164,مترو دولت آباد,51.46403519,35.61816281,
7371,پارک,51.45933067,35.62120662,
7369,بیمارستان,51.45589513,35.62361734,
5934,قدس,51.453019,35.62497518,
7381,هنرستان,51.44737188,35.62406777,
7427,آتش نشانی,51.44676455,35.61870398,
6175,چیت سازی,51.41277478,35.64897503,
6171,پل خانی آباد,51.41289718,35.65592229,
4940,معصومیه,51.40926844,35.65821099,
5061,م محمدیه,51.41534982,35.6671738,
5065,دروازه غار,51.41508871,35.66409416,
1045,مختاری,51.41208666,35.66157716,
5079,تختی,51.41210351,35.65939485,
6181,پل پیچ,51.41182053,35.64389838,
6185,ورزشگاه,51.41135206,35.64102425,
6247,یادآوران,51.41193143,35.61652368,
6245,معراج,51.40435091,35.6147066,
6905,خانی آباد نو,51.3974437,35.6147031,
6918,صالح آباد,51.3899376,35.60823434,
7027,مسجد,51.38707338,35.60820858,
7073,بانک,51.38242369,35.60794324,
7081,طالقانی,51.3793505,35.60705252,
7085,شهید بهشتی,51.3775461,35.60668188,
7077,شهرک رسالت,51.37755392,35.60895081,
7075,شهرک رسالت,51.38097627,35.61233682,
7076,سازمان آب,51.37761772,35.60911016,
7087,شهید بهشتی,51.37764068,35.6066129,
7083,طالقانی,51.379339,35.60704167,
7097,بانک,51.38083708,35.60841877,
7025,سرصالح آباد,51.39013644,35.60767499,
7745,صالح اباد,51.39052932,35.60758558,
6907,خانی آباد نو,51.3970013,35.61410648,
6183,ورزشگاه,51.41132556,35.64018982,
6179,پل پیچ,51.41175887,35.64285176,
6251,بعثت,51.41248988,35.64726403,
5071,خیام,51.41456861,35.65991522,
5063,محمدیه جنوبی,51.41602482,35.66713896,
5351,میدان بهارستان پایانه شهید اسلام پناه,51.43294007,35.69153196,
4956,مردم,51.43268455,35.6881812,
5097,شفا یحیائیان,51.4386262,35.69174342,
4955,سه راه مجاهدین,51.43388325,35.69352866,
4951,دروازه شمیران,51.43559833,35.69637573,
4947,مترو,51.43717133,35.69908471,
3706,شیخ صفی,51.44370715,35.70510341,
3702,عظیم پور,51.44578545,35.707149,
3997,مدرسه,51.44741074,35.70874857,
3989,مسجد,51.44921572,35.71051786,
3993,کاشیها,51.45051481,35.71177356,
3987,روشنائی,51.45212515,35.71337456,
3983,نامجو,51.45441816,35.71559085,
1114,پازوکی,51.45726618,35.71526333,
3757,شهید حسینی,51.4616022,35.71525419,
4067,چهارراه سبلان,51.46568076,35.71956196,
4063,چهارده متری لشگر,51.46869476,35.72172492,
4059,باشگاه دیهیم,51.47094019,35.7232892,
4057,جوجه کشی,51.47628046,35.72698017,
4055,پارک فدک,51.47984026,35.72952447,
4095,هلال احمر,51.48397942,35.73169207,
4051,مترو گلبرگ,51.48434056,35.73333039,
4068,پایانه شهید اسلام پناه,51.48675638,35.73634587,
4074,پایانه شهید اسلام پناه میدان بهارستان,51.48721219,35.73628077,
4053,مترو گلبرگ,51.48276452,35.73216654,
4042,ناحیه دو,51.47876286,35.72886769,
4106,موتوری سنگین شهرداری,51.47667847,35.72740191,
4108,شهید تقی ئی,51.4742477,35.72567519,
4061,باشگاه,51.47140796,35.72386353,
4065,چهار ده متری لشگر,51.46851576,35.72168037,
4069,چهارراه سبلان,51.46487779,35.7190638,
3755,شهید حسینی,51.46179772,35.71559825,
5697,شهید اکبرنژاد,51.45833964,35.7164096,
3981,شهید نامجو,51.45481393,35.71600202,
3985,روشنائی,51.45310337,35.71429999,
3991,کاشیها,51.45012212,35.71139399,
3995,مدرسه,51.44786877,35.70920085,
3999,عظیم پور,51.44639704,35.70775093,
3704,خواجه نصیر,51.44398597,35.70537782,
3857,انقلاب,51.44062902,35.70215358,
8402,پل چوبی,51.43708416,35.7017828,
4949,دروازه شمیران,51.43585758,35.69706699,
4953,بیمارستان طرفه,51.43426647,35.69437185,
5349,میدان بهارستان,51.43310741,35.69205683,
3671,بیمارستان ساسان,51.40338019,35.71079878,
3615,دکتر قریب,51.38344075,35.70745803,
3619,دانشکده دامپزشکی,51.38330262,35.70177968,
4449,رودکی,51.37562204,35.70076453,
4402,بهبودی,51.36664662,35.70048819,
4455,زمزم,51.36302057,35.69948931,
4453,بهنود,51.36327945,35.69608321,
4459,دامپزشکی,51.36370149,35.69227301,
4457,هاشمی,51.36396725,35.68976544,
4461,امام خمینی,51.36408977,35.68793834,
4463,مالک اشتر,51.36423985,35.68527792,
4527,جیحون,51.36327996,35.68340983,
4539,سازمان گوشت,51.36028277,35.68033911,
4537,حمام,51.35610381,35.68008168,
4357,هرمزان,51.35316436,35.67852343,
4353,یاس شمالی,51.35029461,35.67828156,
4220,پرستش,51.34733322,35.67803404,
1004,میدان شمشیری,51.35135196,35.67007349,
4408,پایانه شمشیری میدان ولیعصر,51.35354619,35.67075068,
4347,سی متری جی,51.34442908,35.67767888,
4349,یاس جنوبی,51.3475321,35.67793999,
4355,هرمزان,51.35119716,35.67824904,
4549,مسجد,51.35601572,35.67865348,
4551,شانزده متری,51.36029819,35.67901587,
4541,جیحون,51.36516211,35.68068726,
4543,پارک رضوان,51.37167604,35.6812302,
4545,خوش,51.37499627,35.68145231,
4441,رودکی,51.37699892,35.68319822,
4599,امام خمینی,51.37640769,35.68833378,
4431,جمهوری اسلامی,51.37539871,35.69703426,
1791,حج اوقاف,51.3749673,35.70135566,
1973,پرچم,51.3772516,35.70431543,
3378,فرصت,51.37922017,35.70236435,
3380,مدرسه,51.38152674,35.70245709,
3382,جمالزاده,51.38693899,35.70260671,
3384,انقلاب اسلامی,51.39030945,35.70277111,
4206,پایانه بوتان پایانه مترو نعمت آباد,51.34706885,35.66900606,
6769,درختی,51.33775909,35.65888746,
6771,غیاثی,51.33911677,35.65553322,
6773,طالقانی,51.34002384,35.65311063,
6775,مخابرات,51.3417175,35.64966063,
6745,داروخانه,51.34023356,35.64807642,
6799,آسیاب,51.33802873,35.64590583,
6801,پارک بنفشه,51.33922753,35.64443935,
6502,آخوندی,51.34045743,35.64254515,
6857,زاهدی,51.33558324,35.64073856,
6080,پایانه مترو نعمت آباد  پایانه بوتان,51.34554142,35.63376768,
6068,بازار بزرگ ولیعصر,51.3413525,35.63680922,
6070,فرهنگسرای شیرودی,51.34467685,35.64080867,
6805,حیدری جنوبی,51.34153896,35.64141076,
6803,پارک بنفشه,51.33945519,35.64428101,
6797,آسیاب,51.33803724,35.64603315,
6743,مخابرات,51.34085357,35.64821974,
6781,سپیده,51.34376731,35.64976244,
6779,گلستانه,51.34201626,35.65321781,
6777,غیاثی,51.34072513,35.6565314,
6421,سه‌راه آذری,51.35163561,35.67032635,
6772,پایانه بوتان مقصد,51.3473695,35.66862684,
5101,میدان بهارستان جمهوری,51.42963256,35.69129796,
5105,سینما,51.4270514,35.69224625,
5109,استقلال,51.42481329,35.69307035,
5150,لاله زار,51.42310329,35.69370043,
5113,سفارت,51.41858105,35.69486857,
1334,سی تیر,51.41446551,35.69505992,
5115,حافظ,51.41271943,35.6951418,
4779,ولیعصر,51.40581677,35.69548248,
4775,فلسطین,51.40355823,35.69559746,
4771,ابوریحان,51.39913393,35.69583646,
4767,دوازده فروردین,51.39446858,35.6960746,
4763,کارگر,51.39215225,35.69620796,
4666,شهید نوفلاح,51.38710822,35.69647157,
4761,گلشن,51.38435624,35.69662071,
4757,میدان جمهوری,51.38063661,35.6968356,
4759,گلشن,51.38528536,35.69657262,
4765,کارگر,51.39119787,35.69625715,
4769,فروردین,51.39553121,35.69602518,
4773,فلسطین,51.40161705,35.69569973,
4777,ولیعصر,51.40365756,35.69559187,
4783,حافظ,51.41094427,35.69522568,
4725,نوبهار,51.41482229,35.6950422,
5111,نادری,51.41939381,35.69483227,
5107,بانک صادرات,51.42394264,35.693286,
5103,ملت,51.42859104,35.69160882,
5013,سعدی جنوبی  هاشم آباد,51.42379392,35.68431202,
4969,درمانگاه,51.43142011,35.68332554,
4973,تکیه رضاقلی خان,51.43081704,35.6797211,
4981,بانک ملت,51.4299815,35.67472494,
4983,سید اسماعیل,51.42962573,35.67261239,
4658,چهار راه مولوی,51.42913238,35.66963785,
4987,صاحب جمع,51.42872272,35.66713032,
5816,مجتمع تجاری رضوان,51.44492387,35.65141026,
5885,خزر,51.44856482,35.65094966,
5889,اطلس,51.45324918,35.65037472,
5893,اتابک,51.4572522,35.64864232,
5903,اقاقیا,51.46029504,35.64696468,
5944,پایانه هاشم آباد,51.46426254,35.64427856,
6019,پایانه هاشم آباد,51.4645146,35.64376387,
6018,بزرگراه امام علی,51.46341188,35.64543182,
6020,شهید داوودی,51.46258385,35.6487906,
6021,کاکتوس,51.46150585,35.65255303,
6022,کاملیا,51.46009268,35.65314432,
6024,مروارید,51.45855033,35.64903799,
5891,اتابک,51.45709715,35.64871842,
5887,خواجوی کرمانی,51.45310309,35.6503925,
5883,موزاییک سازی,51.44879046,35.65092116,
5881,کارخانه یخ,51.44635102,35.65122912,
1170,پایانه لاله,51.53172171,35.79187248,
1072,کوثر شمالی,51.52179767,35.79478134,
1008,قائم شمالی,51.51718435,35.7957851,
1076,شهرک شهید محلاتی شمالی,51.50699353,35.79802498,
1033,اوشان,51.49597492,35.80042838,
1080,اراج,51.48998119,35.80117054,
1082,گلشن غربی,51.49121296,35.79148305,
2415,لویزان غربی,51.49011244,35.77898413,
2601,شیان غربی,51.48777139,35.77568787,
2435,مبارک آباد حسین آباد غربی,51.48616157,35.76961369,
2468,شمس آباد مجیدیه غربی,51.48322681,35.74486871,
2474,فرجام غربی,51.48382857,35.74128636,
4174,فدک غربی,51.47463274,35.72711173,
4145,سبلان,51.46444932,35.72044101,
3703,شهید اکبرنژاد,51.45795651,35.71622724,
3705,شهید مدنی,51.45658033,35.71231552,
5206,دماوند,51.45767198,35.70410739,
5208,صفا,51.45673875,35.69631708,
5210,پیروزی,51.45706989,35.6908219,
5432,شهید نیکنام,51.45847659,35.6862562,
5426,پاسدارگمنام غربی,51.45960247,35.67550509,
5428,شهید محلاتی غربی,51.46361251,35.67151106,
5433,دولاب,51.46373964,35.66520269,
5430,خاوران,51.46104225,35.65955418,
5998,شهید ابراهیمی,51.46174426,35.65036696,
6000,شهید رضایی,51.46299152,35.64572359,
6002,شهید بروجردی,51.46408315,35.63694219,
6004,توسکا,51.46475156,35.62531908,
7210,معدن غربی,51.45514141,35.60789597,
7220,شهید تراب شمالی,51.44964883,35.60061192,
7240,شهید غیوری,51.4435887,35.60536788,
7230,دیلمان,51.43545486,35.60766577,
7216,گذرنامه,51.42903451,35.6077469,
1222,پایانه مترو جوانمرد قصاب مقصد,51.42075117,35.61222246,
7226,پایانه مترو جوانمرد قصاب,51.41979547,35.61110201,
7238,میدان نماز,51.4265062,35.60344154,
7224,گذرنامه,51.42904807,35.6076884,
7232,دیلمان,51.43546194,35.60759641,
7228,شهید غیوری,51.44402336,35.60498014,
7222,شهید تراب جنوبی,51.44984336,35.60009174,
7218,معدن شرقی,51.45600882,35.60818061,
5996,توسکا,51.464833,35.62517986,
5994,شهید بروجردی,51.46416338,35.63693654,
5992,شهید رضایی,51.46306133,35.64571065,
5990,شهید ابراهیمی,51.46181822,35.65035983,
5424,خاوران,51.46111225,35.65954147,
5425,دولاب,51.46381193,35.66519249,
5423,شهید محلاتی شرقی,51.46374685,35.67138938,
5422,پاسدارگمنام شرقی,51.45961544,35.67554919,
5405,شهید نیکنام,51.45855189,35.68627471,
5204,پیروزی,51.45714785,35.6908116,
5202,صفا,51.45680159,35.69630343,
5200,دماوند,51.45772828,35.70409475,
3701,شهید مدنی,51.45664824,35.71231834,
3700,شهید اکبرنژاد,51.45801977,35.71618515,
4140,سبلان,51.4645227,35.7204114,
4172,فدک شرقی,51.47472927,35.72687521,
2568,فرجام شرقی,51.48409047,35.74154308,
2566,شمس آباد مجیدیه شرقی,51.48346181,35.74503656,
2493,مبارک آباد حسین آبادشرقی,51.4863383,35.7697065,
2600,شیان شرقی,51.48797894,35.77569413,
2476,لویزان شرقی,51.49036432,35.77906919,
1019,گلشن شرقی,51.49156658,35.79165599,
1090,پیام نور جنوبی,51.49984277,35.79902248,
1088,شهرک شهید محلاتی جنوبی,51.50826356,35.79728252,
1032,قائم جنوبی,51.51830842,35.79506144,
1086,کوثر جنوبی,51.52241201,35.79414933,
1084,پایانه لاله مقصد,51.53095518,35.79196175,
3317,هفتم تیر,51.42577178,35.71415259,
3319,شهید شیرودی,51.4254737,35.71046299,
3325,دانشسرا,51.42593473,35.703771,
4993,منوچهری,51.42553223,35.69802331,
4999,بانک کشاورزی,51.42456186,35.69357763,
1102,شهید آقاجانلو,51.4374298,35.68953796,
5091,بنیاد شهید,51.44256309,35.69179009,
5087,شهید رحیمی,51.44531002,35.69019167,
5641,شکوفه,51.44810826,35.67912122,
5490,شهیدکلانتری,51.4523237,35.68159724,
5488,شهید درودیان,51.45617389,35.6844525,
5639,کرمان غربی,51.45976014,35.68095711,
5478,پاسدار گمنام,51.45958553,35.67647616,
5484,شهید نورصالحی,51.45986295,35.68490881,
1122,یاس,51.4559105,35.68704722,
5486,شهید عزیزی,51.45302428,35.68754514,
5214,پارک شکوفه,51.45085514,35.68557932,
5492,سیرجان,51.45020618,35.68324501,
1184,تره بار,51.44970929,35.68169902,
5643,شکوفه,51.44762529,35.67899357,
5089,بهنام,51.44505893,35.69050125,
5093,آبسردار,51.44013311,35.69212481,
5095,شهید معیری,51.43605262,35.69256076,
4909,میدان بهارستان,51.4328234,35.69132516,
5139,ظهیر السلام,51.4290485,35.69150995,
5022,شرکت بیمه,51.42482647,35.69439023,
5026,منوچهری,51.425213,35.69619984,
5024,هدایت,51.42569832,35.69846435,
5028,دروازه دولت,51.4259347,35.69958273,
3424,دانشسرا,51.42593895,35.70441262,
3321,شهید شیرودی,51.42567468,35.70836139,
3315,شهید نامجو,51.42577247,35.71353536,
3446,میدان هفتم تیرمقصد,51.4264157,35.71586708,
4961,بهارستان   معلم,51.43269161,35.69083522,
3348,مترودروازه شمیران,51.43759496,35.69882208,
3436,مازندران,51.44523818,35.7010839,
3432,مدنی,51.44687603,35.70364618,
3767,بیمارستان,51.45107761,35.70736016,
3763,گلچین,51.45405856,35.70991101,
3761,کهن,51.45742904,35.71221396,
3883,چهارراه نظام آباد,51.46402679,35.71883307,
3781,موتور آب,51.46146588,35.72297228,
3777,گل سرخ,51.45968142,35.72583291,
3882,معلم,51.45299688,35.7279994,
3891,معلم  بهارستان,51.45330842,35.72801033,
3775,سبلان,51.45989241,35.72521463,
3779,موتور آب,51.4615354,35.72264742,
3785,چهارراه نظام آباد,51.46362444,35.71782471,
3759,کهن,51.45807069,35.71270802,
3765,گلچین,51.4536632,35.70967547,
3769,بیمارستان,51.45104119,35.70740413,
3869,امام حسین ع,51.44648736,35.70333889,
2594,شهرک شهید بهشتی پایانه علم و صنعت,51.57145296,35.75136368,
2578,شهید احمدوند,51.56740633,35.7528292,
2596,یاس,51.56372001,35.75405259,
2598,پگاه,51.55997549,35.7553806,
2602,شهید بختیاری,51.55485393,35.75716835,
2606,طلوع,51.55261974,35.75387259,
2371,شهید الهی,51.54790193,35.75220869,
2484,دارایی,51.54869047,35.75539805,
2305,شهرک فرهنگیان,51.54659546,35.75613326,
2530,استقلال,51.54212846,35.75761479,
2731,مسجد,51.53965141,35.75696653,
2737,پارک پلیس,51.53813162,35.75334061,
2399,فلکه چهارم,51.53723867,35.74957003,
2401,کانون,51.53621923,35.74765454,
2405,فلکه سوم,51.53374864,35.74359812,
2411,داروخانه,51.53190243,35.73953863,
2417,چهارراه اشراق,51.53010324,35.73614555,
2419,تیر انداز,51.52842921,35.73298137,
4041,درمانگاه مریم,51.52660864,35.72955174,
4045,فلکه اول,51.52511066,35.72723577,
4115,رشید,51.51917826,35.72710446,
4062,شهید باقری,51.51522328,35.72760818,
4034,پایانه علم و صنعت شهرک شهید بهشتی,51.5072181,35.73347861,
4111,شهید باقری,51.51502685,35.7275529,
4113,رشید,51.52087144,35.72678989,
4043,فلکه اول,51.52568258,35.7271812,
4039,درمانگاه مریم,51.5269496,35.72990821,
2421,تیرانداز,51.52832401,35.73250058,
2413,چهارراه اشراق,51.53044186,35.73652652,
2409,داروخانه,51.53235349,35.74007179,
2527,فلکه سوم,51.53436966,35.7439513,
2403,کانون,51.53599186,35.74698939,
2397,فلکه چهارم,51.5374102,35.74966984,
2446,شهید خیری,51.54332638,35.75012391,
2735,پارک پلیس,51.53839048,35.75365924,
2733,مسجد,51.53969182,35.75676298,
2532,استقلال,51.54233535,35.75744752,
2307,فرهنگیان,51.54663022,35.7559842,
2327,شهید حبیب نژاد,51.55040975,35.75686591,
2369,شهید بختیاری,51.55324043,35.75773748,
2584,سپه شهر,51.5569155,35.75644875,
2586,پگاه,51.55996748,35.75538339,
2588,سازمان گوشت,51.56297039,35.75431907,
2590,شهرک شهید بهشتی,51.56781484,35.75259737,
7609,درسون آباد مترو شهرری,51.42810083,35.50033865,
7607,پارک,51.42730543,35.50398492,
7603,مافتون,51.41287334,35.50616138,
7599,آخر قمصر,51.40693451,35.50730677,
7595,امام حسین,51.40421011,35.50792012,
7755,بهداری,51.39983962,35.5086379,
7591,ده نو,51.39238212,35.51070994,
7587,آتش نشانی,51.39570319,35.52962875,
